date,close,open,high,low,open,high,low,open,high,low,open,high,low,open,high,low
10.08.1993,8.992,8.968,9.0187,8.9174,9.0187,9.1021,8.9174,9.0774,9.1021,8.968,9.1771,9.3105,9.0516,9.0187,9.2263,8.992
11.08.1993,8.7847,9.0516,9.0516,8.7332,8.968,9.0187,8.9174,9.0187,9.1021,8.9174,9.0774,9.1021,8.968,9.1771,9.3105,9.0516
12.08.1993,8.6841,8.8429,8.8429,8.5849,9.0516,9.0516,8.7332,8.968,9.0187,8.9174,9.0187,9.1021,8.9174,9.0774,9.1021,8.968
13.08.1993,8.6595,8.7332,8.7332,8.6343,8.8429,8.8429,8.5849,9.0516,9.0516,8.7332,8.968,9.0187,8.9174,9.0187,9.1021,8.9174
16.08.1993,8.5247,8.6595,8.6841,8.4506,8.7332,8.7332,8.6343,8.8429,8.8429,8.5849,9.0516,9.0516,8.7332,8.968,9.0187,8.9174
17.08.1993,8.9435,8.5247,8.9435,8.5247,8.6595,8.6841,8.4506,8.7332,8.7332,8.6343,8.8429,8.8429,8.5849,9.0516,9.0516,8.7332
18.08.1993,8.893,9.0187,9.0516,8.8189,8.5247,8.9435,8.5247,8.6595,8.6841,8.4506,8.7332,8.7332,8.6343,8.8429,8.8429,8.5849
19.08.1993,8.9435,8.968,8.992,8.893,9.0187,9.0516,8.8189,8.5247,8.9435,8.5247,8.6595,8.6841,8.4506,8.7332,8.7332,8.6343
20.08.1993,8.968,8.9435,8.992,8.867,8.968,8.992,8.893,9.0187,9.0516,8.8189,8.5247,8.9435,8.5247,8.6595,8.6841,8.4506
23.08.1993,9.2263,8.968,9.3105,8.9435,8.9435,8.992,8.867,8.968,8.992,8.893,9.0187,9.0516,8.8189,8.5247,8.9435,8.5247
24.08.1993,9.125,9.2603,9.2845,9.0774,8.968,9.3105,8.9435,8.9435,8.992,8.867,8.968,8.992,8.893,9.0187,9.0516,8.8189
25.08.1993,9.151,9.151,9.1771,9.0516,9.2603,9.2845,9.0774,8.968,9.3105,8.9435,8.9435,8.992,8.867,8.968,8.992,8.893
26.08.1993,9.151,9.1771,9.3105,9.0774,9.151,9.1771,9.0516,9.2603,9.2845,9.0774,8.968,9.3105,8.9435,8.9435,8.992,8.867
27.08.1993,9.1771,9.125,9.1771,9.0774,9.1771,9.3105,9.0774,9.151,9.1771,9.0516,9.2603,9.2845,9.0774,8.968,9.3105,8.9435
30.08.1993,9.2845,9.1771,9.3105,9.1771,9.125,9.1771,9.0774,9.1771,9.3105,9.0774,9.151,9.1771,9.0516,9.2603,9.2845,9.0774
31.08.1993,9.518,9.3105,9.545,9.3105,9.1771,9.3105,9.1771,9.125,9.1771,9.0774,9.1771,9.3105,9.0774,9.151,9.1771,9.0516
1.09.1993,9.545,9.518,9.645,9.4941,9.3105,9.545,9.3105,9.1771,9.3105,9.1771,9.125,9.1771,9.0774,9.1771,9.3105,9.0774
2.09.1993,9.57,9.57,9.645,9.518,9.518,9.645,9.4941,9.3105,9.545,9.3105,9.1771,9.3105,9.1771,9.125,9.1771,9.0774
3.09.1993,9.518,9.619,9.645,9.4941,9.57,9.645,9.518,9.518,9.645,9.4941,9.3105,9.545,9.3105,9.1771,9.3105,9.1771
7.09.1993,9.4604,9.594,9.619,9.4099,9.619,9.645,9.4941,9.57,9.645,9.518,9.518,9.645,9.4941,9.3105,9.545,9.3105
8.09.1993,9.2263,9.4099,9.4367,9.1021,9.594,9.619,9.4099,9.619,9.645,9.4941,9.57,9.645,9.518,9.518,9.645,9.4941
9.09.1993,9.2263,9.204,9.2845,9.1771,9.4099,9.4367,9.1021,9.594,9.619,9.4099,9.619,9.645,9.4941,9.57,9.645,9.518
10.09.1993,9.1021,9.2845,9.2845,9.0516,9.204,9.2845,9.1771,9.4099,9.4367,9.1021,9.594,9.619,9.4099,9.619,9.645,9.4941
13.09.1993,9.125,9.125,9.2263,9.0516,9.2845,9.2845,9.0516,9.204,9.2845,9.1771,9.4099,9.4367,9.1021,9.594,9.619,9.4099
14.09.1993,9.0516,9.125,9.125,9.0187,9.125,9.2263,9.0516,9.2845,9.2845,9.0516,9.204,9.2845,9.1771,9.4099,9.4367,9.1021
15.09.1993,9.0774,9.0516,9.125,8.992,9.125,9.125,9.0187,9.125,9.2263,9.0516,9.2845,9.2845,9.0516,9.204,9.2845,9.1771
16.09.1993,9.0516,9.0516,9.151,9.0187,9.0516,9.125,8.992,9.125,9.125,9.0187,9.125,9.2263,9.0516,9.2845,9.2845,9.0516
17.09.1993,9.0187,8.992,9.0187,8.893,9.0516,9.151,9.0187,9.0516,9.125,8.992,9.125,9.125,9.0187,9.125,9.2263,9.0516
20.09.1993,8.7847,8.992,9.0187,8.7847,8.992,9.0187,8.893,9.0516,9.151,9.0187,9.0516,9.125,8.992,9.125,9.125,9.0187
21.09.1993,8.759,8.8429,8.867,8.7096,8.992,9.0187,8.7847,8.992,9.0187,8.893,9.0516,9.151,9.0187,9.0516,9.125,8.992
22.09.1993,8.7096,8.7847,8.8429,8.6595,8.8429,8.867,8.7096,8.992,9.0187,8.7847,8.992,9.0187,8.893,9.0516,9.151,9.0187
23.09.1993,8.7096,8.7332,8.8189,8.6841,8.7847,8.8429,8.6595,8.8429,8.867,8.7096,8.992,9.0187,8.7847,8.992,9.0187,8.893
24.09.1993,8.6841,8.7096,8.7332,8.6343,8.7332,8.8189,8.6841,8.7847,8.8429,8.6595,8.8429,8.867,8.7096,8.992,9.0187,8.7847
27.09.1993,8.6841,8.6841,8.7096,8.6343,8.7096,8.7332,8.6343,8.7332,8.8189,8.6841,8.7847,8.8429,8.6595,8.8429,8.867,8.7096
28.09.1993,8.6841,8.6841,8.867,8.6595,8.6841,8.7096,8.6343,8.7096,8.7332,8.6343,8.7332,8.8189,8.6841,8.7847,8.8429,8.6595
29.09.1993,8.6595,8.6841,8.759,8.5849,8.6841,8.867,8.6595,8.6841,8.7096,8.6343,8.7096,8.7332,8.6343,8.7332,8.8189,8.6841
30.09.1993,8.7332,8.6595,8.759,8.6081,8.6841,8.759,8.5849,8.6841,8.867,8.6595,8.6841,8.7096,8.6343,8.7096,8.7332,8.6343
1.10.1993,9.125,8.759,9.125,8.759,8.6595,8.759,8.6081,8.6841,8.759,8.5849,8.6841,8.867,8.6595,8.6841,8.7096,8.6343
4.10.1993,9.204,9.204,9.3105,9.1021,8.759,9.125,8.759,8.6595,8.759,8.6081,8.6841,8.759,8.5849,8.6841,8.867,8.6595
5.10.1993,9.1021,9.2263,9.2603,8.992,9.204,9.3105,9.1021,8.759,9.125,8.759,8.6595,8.759,8.6081,8.6841,8.759,8.5849
6.10.1993,9.151,9.0516,9.2263,8.992,9.2263,9.2603,8.992,9.204,9.3105,9.1021,8.759,9.125,8.759,8.6595,8.759,8.6081
7.10.1993,9.151,9.151,9.1771,9.0774,9.0516,9.2263,8.992,9.2263,9.2603,8.992,9.204,9.3105,9.1021,8.759,9.125,8.759
8.10.1993,9.204,9.2263,9.2263,9.0187,9.151,9.1771,9.0774,9.0516,9.2263,8.992,9.2263,9.2603,8.992,9.204,9.3105,9.1021
11.10.1993,9.1771,9.204,9.2263,9.125,9.2263,9.2263,9.0187,9.151,9.1771,9.0774,9.0516,9.2263,8.992,9.2263,9.2603,8.992
12.10.1993,9.1021,9.1771,9.2263,9.1021,9.204,9.2263,9.125,9.2263,9.2263,9.0187,9.151,9.1771,9.0774,9.0516,9.2263,8.992
13.10.1993,8.968,9.0516,9.125,8.968,9.1771,9.2263,9.1021,9.204,9.2263,9.125,9.2263,9.2263,9.0187,9.151,9.1771,9.0774
14.10.1993,8.867,8.968,8.992,8.8429,9.0516,9.125,8.968,9.1771,9.2263,9.1021,9.204,9.2263,9.125,9.2263,9.2263,9.0187
15.10.1993,9.2603,8.9435,9.3361,8.9174,8.968,8.992,8.8429,9.0516,9.125,8.968,9.1771,9.2263,9.1021,9.204,9.2263,9.125
18.10.1993,9.151,9.2603,9.3851,9.125,8.9435,9.3361,8.9174,8.968,8.992,8.8429,9.0516,9.125,8.968,9.1771,9.2263,9.1021
19.10.1993,9.0187,9.151,9.2845,8.9174,9.2603,9.3851,9.125,8.9435,9.3361,8.9174,8.968,8.992,8.8429,9.0516,9.125,8.968
20.10.1993,9.0774,9.0187,9.0774,8.9174,9.151,9.2845,8.9174,9.2603,9.3851,9.125,8.9435,9.3361,8.9174,8.968,8.992,8.8429
21.10.1993,9.3605,9.0774,9.4099,9.0516,9.0187,9.0774,8.9174,9.151,9.2845,8.9174,9.2603,9.3851,9.125,8.9435,9.3361,8.9174
22.10.1993,9.2603,9.4367,9.518,9.2263,9.0774,9.4099,9.0516,9.0187,9.0774,8.9174,9.151,9.2845,8.9174,9.2603,9.3851,9.125
25.10.1993,9.3361,9.125,9.3605,9.1021,9.4367,9.518,9.2263,9.0774,9.4099,9.0516,9.0187,9.0774,8.9174,9.151,9.2845,8.9174
26.10.1993,9.619,9.518,9.619,9.2263,9.125,9.3605,9.1021,9.4367,9.518,9.2263,9.0774,9.4099,9.0516,9.0187,9.0774,8.9174
27.10.1993,9.57,9.645,9.694,9.518,9.518,9.619,9.2263,9.125,9.3605,9.1021,9.4367,9.518,9.2263,9.0774,9.4099,9.0516
28.10.1993,9.518,9.518,9.645,9.4941,9.645,9.694,9.518,9.518,9.619,9.2263,9.125,9.3605,9.1021,9.4367,9.518,9.2263
29.10.1993,9.57,9.57,9.694,9.545,9.518,9.645,9.4941,9.645,9.694,9.518,9.518,9.619,9.2263,9.125,9.3605,9.1021
